movie_id,title,industry,genre,language,release_year,overview
1850,Courage 1,Hollywood,Thriller,English,2005,"A gripping story of secrets, lies, and unexpected revelations."
14910,Pyar Yaari,Lollywood,Action Social Musical,Urdu,1970,A skilled fighter must overcome impossible odds to achieve victory.
1560,Princess,Hollywood,Comedy War,English,2000,A group of friends find themselves in the most comical situations.
8742,Mountain 1,Hollywood,War,English,1980,An emotional journey through the trials and triumphs of the human spirit.
243,Little Ice,Hollywood,Romance Biography,English,1977,A passionate love story that transcends all boundaries and obstacles.
13024,Naseeb,Bollywood,Adventure Horror Musical,Hindi,2013,An epic journey to discover hidden treasures and ancient secrets.
3596,Blue Hope,Hollywood,Mystery Crime Romance,English,1990,An emotional journey through the trials and triumphs of the human spirit.
10219,Vatan 3,Bollywood,Thriller Drama Biography,Hindi,2003,A race against time to uncover the truth before it's too late.
5338,A Chronicle,Hollywood,Documentary Romance Horror,English,1974,"A powerful narrative that explores themes of love, sacrifice, and redemption."
12436,Pyar Gham,Bollywood,Crime Historical Social,Hindi,1984,An emotional journey through the trials and triumphs of the human spirit.
5318,In Princess,Hollywood,Animation Horror Biography,English,2016,A moving story that delves deep into the human condition.
10377,Hasina 2,Bollywood,Comedy Family,Hindi,2007,A fun-filled journey with unforgettable characters and humorous moments.
3951,Day 1,Hollywood,Horror Adventure,English,2009,A terrifying journey into the unknown that will keep you awake.
10776,Kismat 1,Bollywood,Family,Hindi,1979,"A powerful narrative that explores themes of love, sacrifice, and redemption."
9334,Khushi,Bollywood,Adventure Drama Romance,Hindi,1985,A thrilling expedition into uncharted territories filled with danger.
13214,Didi 2,Bollywood,Drama Horror,Hindi,2011,An emotional journey through the trials and triumphs of the human spirit.
1691,Light,Hollywood,Western Comedy Adventure,English,2016,A compelling story about human relationships and life's complexities.
9828,Ishq Maa,Bollywood,Crime,Hindi,1997,A compelling story about human relationships and life's complexities.
8968,In Warrior,Hollywood,Western Action,English,1995,A compelling story about human relationships and life's complexities.
3369,New Storm,Hollywood,Adventure,English,2021,An adventurous quest that leads to unexpected discoveries.
9066,Yeh,Bollywood,Thriller,Hindi,1991,"A gripping story of secrets, lies, and unexpected revelations."
7764,Young Hope,Hollywood,Musical Adventure,English,2022,An emotional journey through the trials and triumphs of the human spirit.
3505,Green Secret,Hollywood,Western Musical,English,2006,"A powerful narrative that explores themes of love, sacrifice, and redemption."
10844,Aasman Papa,Bollywood,Drama Crime Action,Hindi,1996,A compelling story about human relationships and life's complexities.
2360,Revenge 2,Hollywood,Musical Biography Western,English,2006,A compelling story about human relationships and life's complexities.
8057,King 1,Hollywood,Thriller Fantasy,English,2020,A race against time to uncover the truth before it's too late.
589,Space 3,Hollywood,Drama Sci-Fi,English,1978,An emotional journey through the trials and triumphs of the human spirit.
1718,Final Star,Hollywood,Adventure,English,1975,An adventurous quest that leads to unexpected discoveries.
4769,Young Hero,Hollywood,Animation,English,1980,A compelling story about human relationships and life's complexities.
6000,Blue Dream,Hollywood,Biography Adventure,English,2024,An emotional journey through the trials and triumphs of the human spirit.
12805,Din,Bollywood,Romance Comedy Social,Hindi,1980,Two strangers find love in the most unexpected circumstances.
7283,Dark Echo,Hollywood,Crime Romance Mystery,English,2006,An emotional journey through the trials and triumphs of the human spirit.
11848,Hum Ishq,Bollywood,Action Romance Adventure,Hindi,1984,A skilled fighter must overcome impossible odds to achieve victory.
441,Beyond Journey,Hollywood,Comedy,English,1999,A hilarious adventure filled with laughter and unexpected twists.
4813,Green Space,Hollywood,Biography,English,2010,"A powerful narrative that explores themes of love, sacrifice, and redemption."
5099,Old Dusk,Hollywood,Musical,English,1991,"A powerful narrative that explores themes of love, sacrifice, and redemption."
8007,Final Princess,Hollywood,Western Biography Adventure,English,2000,An emotional journey through the trials and triumphs of the human spirit.
14376,Kabhi Abba,Lollywood,Drama Crime Social,Urdu,2002,An emotional journey through the trials and triumphs of the human spirit.
1415,Dream,Hollywood,Musical,English,1999,A compelling story about human relationships and life's complexities.
14772,Hum Dil,Lollywood,Adventure,Urdu,2008,A thrilling expedition into uncharted territories filled with danger.
10745,Karma,Bollywood,Adventure Sports,Hindi,1978,An adventurous quest that leads to unexpected discoveries.
11545,Vatan 2,Bollywood,Family,Hindi,2019,An emotional journey through the trials and triumphs of the human spirit.
13939,Mohabbat Sajan,Lollywood,Adventure Thriller,Urdu,1971,An epic journey to discover hidden treasures and ancient secrets.
4266,Beyond Warrior,Hollywood,Fantasy,English,2008,A moving story that delves deep into the human condition.
1992,Quest,Hollywood,Romance,English,1992,"A tale of love, loss, and the power of true connection."
4163,Last Time,Hollywood,Biography Musical,English,1986,A compelling story about human relationships and life's complexities.
14717,Raat,Lollywood,Biography Adventure,Urdu,2000,"A powerful narrative that explores themes of love, sacrifice, and redemption."
5158,Little Quest,Hollywood,Documentary,English,1999,A moving story that delves deep into the human condition.
12918,Sapna Yaari,Bollywood,Social Period,Hindi,2012,An emotional journey through the trials and triumphs of the human spirit.
8762,Mountain 5,Hollywood,Crime Musical Drama,English,1999,A moving story that delves deep into the human condition.
8447,Little Mission,Hollywood,Romance,English,1991,A passionate love story that transcends all boundaries and obstacles.
1351,Guardian,Hollywood,Thriller Sci-Fi Fantasy,English,2011,"A gripping story of secrets, lies, and unexpected revelations."
12896,Rani,Bollywood,Historical Comedy,Hindi,1991,A moving story that delves deep into the human condition.
11851,Roop,Bollywood,Thriller Historical,Hindi,2008,A race against time to uncover the truth before it's too late.
10991,Watan,Bollywood,Family Period Comedy,Hindi,1978,"A powerful narrative that explores themes of love, sacrifice, and redemption."
6125,Fire 5,Hollywood,Drama Sci-Fi,English,2024,"A powerful narrative that explores themes of love, sacrifice, and redemption."
2997,Legacy,Hollywood,Romance,English,2021,Two hearts destined to be together face challenges that test their bond.
6958,Code 4,Hollywood,Documentary Mystery Romance,English,1985,An emotional journey through the trials and triumphs of the human spirit.
12194,Sapna Duniya,Bollywood,Musical,Hindi,2005,An emotional journey through the trials and triumphs of the human spirit.
3028,Queen,Hollywood,Thriller Western Adventure,English,1975,"A gripping story of secrets, lies, and unexpected revelations."
13306,Ishq Jannat,Bollywood,Musical,Hindi,1994,An emotional journey through the trials and triumphs of the human spirit.
3981,Lost Dawn,Hollywood,Biography,English,1993,An emotional journey through the trials and triumphs of the human spirit.
12868,Saal,Bollywood,Historical,Hindi,2020,A compelling story about human relationships and life's complexities.
13163,Zindagi Main,Bollywood,Sports Family Romance,Hindi,1993,A moving story that delves deep into the human condition.
9915,Ishq Gham,Bollywood,Suspense Action,Hindi,2005,"A powerful narrative that explores themes of love, sacrifice, and redemption."
11995,Sapna Duniya,Bollywood,Period Romance,Hindi,2012,A moving story that delves deep into the human condition.
7617,Hero 4,Hollywood,Sci-Fi Biography,English,1997,An exploration of advanced technology and its impact on society.
12424,Aap Bhai,Bollywood,Family Action Thriller,Hindi,2015,An emotional journey through the trials and triumphs of the human spirit.
4378,Red Ice,Hollywood,Musical Biography,English,2011,An emotional journey through the trials and triumphs of the human spirit.
10119,Yaar Raat,Bollywood,Thriller,Hindi,2012,A tense narrative where nothing is as it seems.
7858,Dream 3,Hollywood,Mystery Romance Adventure,English,2008,A moving story that delves deep into the human condition.
14576,Mere Bhai,Lollywood,Musical,Urdu,2002,A compelling story about human relationships and life's complexities.
5018,Freedom,Hollywood,Romance Sci-Fi Mystery,English,2003,Two strangers find love in the most unexpected circumstances.
2184,Lost Justice,Hollywood,Western,English,1988,"A powerful narrative that explores themes of love, sacrifice, and redemption."
10215,Mera Yeh,Bollywood,Thriller Suspense,Hindi,2009,A race against time to uncover the truth before it's too late.
4244,Beyond Ice,Hollywood,Thriller,English,1995,"A gripping story of secrets, lies, and unexpected revelations."
8467,Justice 5,Hollywood,Sci-Fi Adventure Drama,English,2006,A journey through time and space to save the future.
14731,Kabhi Mehboob,Lollywood,Musical Biography,Urdu,2018,"A powerful narrative that explores themes of love, sacrifice, and redemption."
2088,King,Hollywood,Animation,English,2020,A compelling story about human relationships and life's complexities.
11749,Aasman Mohabbat,Bollywood,Horror Romance,Hindi,1970,A dark narrative filled with suspense and terrifying moments.
1835,Journey 5,Hollywood,Horror,English,1994,A spine-chilling tale of supernatural forces and dark secrets.
10364,Aasman Rani,Bollywood,Thriller Crime,Hindi,2005,A tense narrative where nothing is as it seems.
12500,Rang 4,Bollywood,Biography Family Drama,Hindi,1975,"A powerful narrative that explores themes of love, sacrifice, and redemption."
2441,Green Ocean,Hollywood,Thriller Sci-Fi Romance,English,1977,A tense narrative where nothing is as it seems.
5803,First Fire,Hollywood,Adventure,English,2007,An epic journey to discover hidden treasures and ancient secrets.
12734,Didi 2,Bollywood,Family Musical,Hindi,2001,"A powerful narrative that explores themes of love, sacrifice, and redemption."
6311,Moon,Hollywood,Documentary Drama Musical,English,1974,A moving story that delves deep into the human condition.
5719,Fire,Hollywood,Biography Drama,English,2017,"A powerful narrative that explores themes of love, sacrifice, and redemption."
809,Hope,Hollywood,Documentary Mystery Thriller,English,1983,An emotional journey through the trials and triumphs of the human spirit.
9777,Zindagi Roop,Bollywood,Suspense Sports Drama,Hindi,1978,A moving story that delves deep into the human condition.
2450,First Secret,Hollywood,Biography Western Romance,English,2002,"A powerful narrative that explores themes of love, sacrifice, and redemption."
4459,Little Prince,Hollywood,Horror Comedy,English,1994,A dark narrative filled with suspense and terrifying moments.
7504,Great Justice,Hollywood,War Western Mystery,English,2004,A compelling story about human relationships and life's complexities.
